yawrate,speed,course,latitude,longitude,altitude
-1.3217,21.62,217.58,51.040824,13.80091,119.71
-0.9739,21.62,217.58,51.040819,13.800904,119.71
-1.3913,21.62,217.58,51.040819,13.800904,119.71
-0.4173,21.62,217.58,51.040819,13.800904,119.71
-0.3478,21.98,217.53,51.040819,13.800904,119.71
-0.9739,21.98,217.53,51.040819,13.800904,119.71
-0.2782,21.98,217.53,51.040814,13.800898,119.71
-0.8347,21.98,217.53,51.040814,13.800898,119.71
-0.4173,21.98,217.53,51.040814,13.800898,119.72
0.5565,22.29,217.45,51.040814,13.800898,119.72
0.2782,22.29,217.45,51.040814,13.800898,119.72
-0.626,22.29,217.45,51.040808,13.800892,119.72
0.2782,22.29,217.45,51.040808,13.800892,119.72
0.2086,22.29,217.45,51.040808,13.800892,119.73
-0.626,22.41,217.41,51.040808,13.800892,119.73
-0.4173,22.41,217.41,51.040808,13.800892,119.73
-0.9739,22.41,217.41,51.040803,13.800886,119.73
-0.8347,22.41,217.41,51.040803,13.800886,119.73
-0.4869,22.41,217.41,51.040803,13.800886,119.74
-1.113,22.72,217.27,51.040803,13.800886,119.74
-0.5565,22.72,217.27,51.040803,13.800886,119.74
-0.1391,22.72,217.27,51.040797,13.80088,119.74
0.0695,22.72,217.27,51.040797,13.80088,119.74
-0.2782,22.72,217.27,51.040797,13.80088,119.73
0.1391,22.84,217.2,51.040797,13.80088,119.73
-0.1391,22.84,217.2,51.040797,13.80088,119.73
0.0695,22.84,217.2,51.040792,13.800874,119.73
-0.0695,22.84,217.2,51.040792,13.800874,119.73
-0.5565,22.84,217.2,51.040792,13.800874,119.72
-0.1391,23.39,217.13,51.040792,13.800874,119.72
-1.1826,23.39,217.13,51.040792,13.800874,119.72
-1.2521,23.39,217.13,51.040785,13.800867,119.72
-0.9739,23.39,217.13,51.040785,13.800867,119.72
-0.9043,23.39,217.13,51.040785,13.800867,119.71
-1.2521,23.86,217.2,51.040785,13.800867,119.71
-0.3478,23.86,217.2,51.040785,13.800867,119.71
0.2086,23.86,217.2,51.040778,13.800859,119.71
-0.2782,23.86,217.2,51.040778,13.800859,119.71
-0.0695,23.86,217.2,51.040778,13.800859,119.7
-0.7652,24.34,217.27,51.040778,13.800859,119.7
-0.9043,24.34,217.27,51.040778,13.800859,119.7
-0.9043,24.34,217.27,51.040771,13.800851,119.7
-0.626,24.34,217.27,51.040771,13.800851,119.7
-1.0434,24.34,217.27,51.040771,13.800851,119.69
-0.6956,24.77,217.18,51.040771,13.800851,119.69
0.0695,24.77,217.18,51.040771,13.800851,119.69
-0.1391,24.77,217.18,51.040765,13.800844,119.69
-0.4869,24.77,217.18,51.040765,13.800844,119.69
-0.0695,24.77,217.18,51.040765,13.800844,119.67
-0.5565,25.25,217.26,51.040765,13.800844,119.67
-0.4173,25.25,217.26,51.040765,13.800844,119.67
-0.1391,25.25,217.26,51.040758,13.800836,119.67
-1.2521,25.25,217.26,51.040758,13.800836,119.67
-0.9043,25.25,217.26,51.040758,13.800836,119.66
-0.9739,25.79,217.61,51.040758,13.800836,119.66
-0.7652,25.79,217.61,51.040758,13.800836,119.66
-0.2086,25.79,217.61,51.04075,13.800828,119.66
-0.4173,25.79,217.61,51.04075,13.800828,119.66
-0.626,25.79,217.61,51.04075,13.800828,119.63
0.3478,26.38,218.03,51.04075,13.800828,119.63
-0.3478,26.38,218.03,51.04075,13.800828,119.63
-0.4173,26.38,218.03,51.040743,13.80082,119.63
-0.4173,26.38,218.03,51.040743,13.80082,119.63
-0.6956,26.38,218.03,51.040743,13.80082,119.61
-0.2086,26.95,218.62,51.040743,13.80082,119.61
0.1391,26.95,218.62,51.040743,13.80082,119.61
-0.2086,26.95,218.62,51.040736,13.800811,119.61
-0.8347,26.95,218.62,51.040736,13.800811,119.61
-0.9739,26.95,218.62,51.040736,13.800811,119.58
-0.6956,27.51,219.12,51.040736,13.800811,119.58
-0.6956,27.51,219.12,51.040736,13.800811,119.58
-0.4869,27.51,219.12,51.040728,13.800802,119.58
-1.2521,27.51,219.12,51.040728,13.800802,119.58
-0.1391,27.51,219.12,51.040728,13.800802,119.54
-0.2782,27.99,219.48,51.040728,13.800802,119.54
0.0,27.99,219.48,51.040728,13.800802,119.54
-0.626,27.99,219.48,51.040721,13.800793,119.54
0.2782,27.99,219.48,51.040721,13.800793,119.54
-0.2086,27.99,219.48,51.040721,13.800793,119.5
0.1391,28.5,220.15,51.040721,13.800793,119.5
-0.4173,28.5,220.15,51.040721,13.800793,119.5
-0.6956,28.5,220.15,51.040714,13.800784,119.5
-1.1826,28.5,220.15,51.040714,13.800784,119.5
-1.6,28.5,220.15,51.040714,13.800784,119.46
-0.4869,28.99,219.81,51.040714,13.800784,119.46
-0.4869,28.99,219.81,51.040714,13.800784,119.46
-0.626,28.99,219.81,51.040706,13.800775,119.46
-0.3478,28.99,219.81,51.040706,13.800775,119.46
0.3478,28.99,219.81,51.040706,13.800775,119.44
-0.2782,29.34,219.79,51.040706,13.800775,119.44
-0.4173,29.34,219.79,51.040706,13.800775,119.44
-0.2086,29.34,219.79,51.040699,13.800767,119.44
-0.9043,29.34,219.79,51.040699,13.800767,119.44
-0.626,29.34,219.79,51.040699,13.800767,119.42
-1.113,29.44,219.76,51.040699,13.800767,119.42
-1.2521,29.44,219.76,51.040699,13.800767,119.42
-0.2782,29.44,219.76,51.040692,13.800758,119.42
-0.626,29.44,219.76,51.040692,13.800758,119.42
-0.9043,29.44,219.76,51.040692,13.800758,119.4
0.0,29.54,219.69,51.040692,13.800758,119.4
-0.2782,29.54,219.69,51.040692,13.800758,119.4
0.626,29.54,219.69,51.040692,13.800758,119.4
0.5565,29.54,219.69,51.040686,13.800751,119.4
-0.9043,29.54,219.69,51.040686,13.800751,119.38
-0.7652,29.64,219.49,51.040686,13.800751,119.38
-0.4869,29.64,219.49,51.040686,13.800751,119.38
-1.3217,29.64,219.49,51.040686,13.800751,119.38
-1.2521,29.64,219.49,51.04068,13.800743,119.38
-1.1826,29.64,219.49,51.04068,13.800743,119.36
-0.9043,29.76,219.41,51.04068,13.800743,119.36
-0.9043,29.76,219.41,51.04068,13.800743,119.36
-0.6956,29.76,219.41,51.04068,13.800743,119.36
-1.5304,29.76,219.41,51.040673,13.800735,119.36
-0.2782,29.76,219.41,51.040673,13.800735,119.34
-0.8347,30.08,219.43,51.040673,13.800735,119.34
-0.2086,30.08,219.43,51.040673,13.800735,119.34
-0.2086,30.08,219.43,51.040673,13.800735,119.34
-1.5304,30.08,219.43,51.040667,13.800726,119.34
-0.6956,30.08,219.43,51.040667,13.800726,119.32
-0.0695,30.42,219.27,51.040667,13.800726,119.32
-0.1391,30.42,219.27,51.040667,13.800726,119.32
-0.2782,30.42,219.27,51.040667,13.800726,119.32
-0.5565,30.42,219.27,51.040659,13.800717,119.32
-0.5565,30.42,219.27,51.040659,13.800717,119.3
-0.6956,30.83,219.27,51.040659,13.800717,119.3
-0.8347,30.83,219.27,51.040659,13.800717,119.3
-0.9739,30.83,219.27,51.040659,13.800717,119.3
-0.3478,30.83,219.27,51.040651,13.800708,119.3
-0.626,30.83,219.27,51.040651,13.800708,119.28
-0.5565,31.35,219.33,51.040651,13.800708,119.28
-0.626,31.35,219.33,51.040651,13.800708,119.28
-0.2086,31.35,219.33,51.040651,13.800708,119.28
0.626,31.35,219.33,51.040643,13.800698,119.28
0.2782,31.35,219.33,51.040643,13.800698,119.25
0.3478,31.65,219.01,51.040643,13.800698,119.25
0.1391,31.65,219.01,51.040643,13.800698,119.25
0.2086,31.65,219.01,51.040643,13.800698,119.25
0.626,31.65,219.01,51.040635,13.800689,119.25
0.5565,31.65,219.01,51.040635,13.800689,119.2
0.5565,31.79,218.87,51.040635,13.800689,119.2
0.4869,31.79,218.87,51.040635,13.800689,119.2
0.0,31.79,218.87,51.040635,13.800689,119.2
0.3478,31.79,218.87,51.040627,13.80068,119.2
0.2782,31.79,218.87,51.040627,13.80068,119.16
0.2782,31.92,218.72,51.040627,13.80068,119.16
0.9043,31.92,218.72,51.040627,13.80068,119.16
1.3217,31.92,218.72,51.040627,13.80068,119.16
0.9043,31.92,218.72,51.04062,13.800672,119.16
1.2521,31.92,218.72,51.04062,13.800672,119.11
1.113,32.39,218.48,51.04062,13.800672,119.11
0.8347,32.39,218.48,51.04062,13.800672,119.11
0.6956,32.39,218.48,51.04062,13.800672,119.11
0.6956,32.39,218.48,51.040612,13.800663,119.11
0.9739,32.39,218.48,51.040612,13.800663,119.06
0.2782,32.7,218.18,51.040612,13.800663,119.06
1.3217,32.7,218.18,51.040612,13.800663,119.06
2.0869,32.7,218.18,51.040612,13.800663,119.06
1.6,32.7,218.18,51.040604,13.800655,119.06
0.6956,32.7,218.18,51.040604,13.800655,119.02
1.0434,32.78,218.24,51.040604,13.800655,119.02
0.8347,32.78,218.24,51.040604,13.800655,119.02
-0.2782,32.78,218.24,51.040604,13.800655,119.02
0.1391,32.78,218.24,51.040597,13.800647,119.02
0.9739,32.78,218.24,51.040597,13.800647,118.99
1.1826,32.89,218.04,51.040597,13.800647,118.99
0.4869,32.89,218.04,51.040597,13.800647,118.99
0.1391,32.89,218.04,51.040597,13.800647,118.99
0.626,32.89,218.04,51.040589,13.800638,118.99
1.3217,32.89,218.04,51.040589,13.800638,118.96
1.9478,32.97,217.89,51.040589,13.800638,118.96
1.6695,32.97,217.89,51.040589,13.800638,118.96
1.3913,32.97,217.89,51.040589,13.800638,118.96
1.113,32.97,217.89,51.040582,13.80063,118.96
0.0695,32.97,217.89,51.040582,13.80063,118.93
0.0,33.02,217.69,51.040582,13.80063,118.93
0.0695,33.02,217.69,51.040582,13.80063,118.93
0.4173,33.02,217.69,51.040582,13.80063,118.93
0.4173,33.02,217.69,51.040575,13.800622,118.93
1.113,33.02,217.69,51.040575,13.800622,118.9
1.7391,33.05,217.52,51.040575,13.800622,118.9
1.8782,33.05,217.52,51.040575,13.800622,118.9
1.6695,33.05,217.52,51.040575,13.800622,118.9
1.9478,33.05,217.52,51.040568,13.800614,118.9
1.6695,33.05,217.52,51.040568,13.800614,118.86
1.6,33.11,217.3,51.040568,13.800614,118.86
1.4608,33.11,217.3,51.040568,13.800614,118.86
1.4608,33.11,217.3,51.040568,13.800614,118.86
1.6,33.11,217.3,51.040561,13.800607,118.86
1.3913,33.11,217.3,51.040561,13.800607,118.83
1.1826,33.12,216.92,51.040561,13.800607,118.83
1.3913,33.12,216.92,51.040561,13.800607,118.83
1.3217,33.12,216.92,51.040561,13.800607,118.83
1.6695,33.12,216.92,51.040554,13.800599,118.83
1.5304,33.12,216.92,51.040554,13.800599,118.81
0.9739,33.12,216.81,51.040554,13.800599,118.81
1.1826,33.12,216.81,51.040554,13.800599,118.81
0.9043,33.12,216.81,51.040554,13.800599,118.81
0.5565,33.12,216.81,51.040548,13.800591,118.81
0.2782,33.12,216.81,51.040548,13.800591,118.78
-0.2782,33.11,216.53,51.040548,13.800591,118.78
-0.2086,33.11,216.53,51.040548,13.800591,118.78
-0.6956,33.11,216.53,51.040548,13.800591,118.78
-0.7652,33.11,216.53,51.040541,13.800583,118.78
-0.626,33.11,216.53,51.040541,13.800583,118.76
-1.113,33.1,216.21,51.040541,13.800583,118.76
-0.6956,33.1,216.21,51.040541,13.800583,118.76
-0.0695,33.1,216.21,51.040541,13.800583,118.76
0.1391,33.1,216.21,51.040534,13.800575,118.76
0.3478,33.1,216.21,51.040534,13.800575,118.74
0.9043,33.08,215.88,51.040534,13.800575,118.74
0.8347,33.08,215.88,51.040534,13.800575,118.74
0.4869,33.08,215.88,51.040534,13.800575,118.74
-0.1391,33.08,215.88,51.040527,13.800567,118.74
-1.0434,33.08,215.88,51.040527,13.800567,118.71
-0.6956,33.04,215.55,51.040527,13.800567,118.71
-1.0434,33.04,215.55,51.040527,13.800567,118.71
-1.3913,33.04,215.55,51.040527,13.800567,118.71
-1.1826,33.04,215.55,51.04052,13.80056,118.71
-1.3913,33.04,215.55,51.04052,13.80056,118.7
-1.4608,33.0,215.19,51.04052,13.80056,118.7
-1.113,33.0,215.19,51.04052,13.80056,118.7
-0.9739,33.0,215.19,51.04052,13.80056,118.7
-0.3478,33.0,215.19,51.040513,13.800553,118.7
0.2782,33.0,215.19,51.040513,13.800553,118.68
0.5565,32.96,215.01,51.040513,13.800553,118.68
0.8347,32.96,215.01,51.040513,13.800553,118.68
0.626,32.96,215.01,51.040513,13.800553,118.68
-0.0695,32.96,215.01,51.040506,13.800545,118.68
0.1391,32.96,215.01,51.040506,13.800545,118.66
-0.4869,32.9,214.72,51.040506,13.800545,118.66
-0.1391,32.9,214.72,51.040506,13.800545,118.66
-0.4869,32.9,214.72,51.040506,13.800545,118.66
-0.6956,32.9,214.72,51.040499,13.800538,118.66
-1.0434,32.9,214.72,51.040499,13.800538,118.65
-0.7652,32.86,214.62,51.040499,13.800538,118.65
-1.6695,32.86,214.62,51.040499,13.800538,118.65
-1.4608,32.86,214.62,51.040499,13.800538,118.65
-1.5304,32.86,214.62,51.040492,13.80053,118.65
-1.6,32.86,214.62,51.040492,13.80053,118.64
-1.113,32.83,214.36,51.040492,13.80053,118.64
-0.9739,32.83,214.36,51.040492,13.80053,118.64
0.2086,32.83,214.36,51.040492,13.80053,118.64
0.2782,32.83,214.36,51.040485,13.800523,118.64
0.8347,32.83,214.36,51.040485,13.800523,118.63
0.9043,32.81,214.35,51.040485,13.800523,118.63
1.0434,32.81,214.35,51.040485,13.800523,118.63
1.4608,32.81,214.35,51.040485,13.800523,118.63
1.6695,32.81,214.35,51.040478,13.800515,118.63
1.4608,32.81,214.35,51.040478,13.800515,118.61
0.9739,32.78,214.3,51.040478,13.800515,118.61
0.2086,32.78,214.3,51.040478,13.800515,118.61
-0.4869,32.78,214.3,51.040478,13.800515,118.61
-1.2521,32.78,214.3,51.040471,13.800508,118.61
-1.3913,32.78,214.3,51.040471,13.800508,118.6
-1.8782,32.72,214.28,51.040471,13.800508,118.6
-1.3217,32.72,214.28,51.040471,13.800508,118.6
-1.6,32.72,214.28,51.040471,13.800508,118.6
-1.0434,32.72,214.28,51.040465,13.800501,118.6
-1.0434,32.72,214.28,51.040465,13.800501,118.58
-0.9739,32.14,214.17,51.040465,13.800501,118.58
-0.626,32.14,214.17,51.040465,13.800501,118.58
0.2782,32.14,214.17,51.040465,13.800501,118.58
0.5565,32.14,214.17,51.04046,13.800495,118.58
0.2086,32.14,214.17,51.04046,13.800495,118.56
0.2086,31.8,214.07,51.04046,13.800495,118.56
0.3478,31.8,214.07,51.04046,13.800495,118.56
0.9043,31.8,214.07,51.04046,13.800495,118.56
0.2782,31.8,214.07,51.040454,13.800489,118.56
-0.626,31.8,214.07,51.040454,13.800489,118.54
-0.7652,31.42,213.91,51.040454,13.800489,118.54
-0.9739,31.42,213.91,51.040454,13.800489,118.54
-1.2521,31.42,213.91,51.040454,13.800489,118.54
-1.5304,31.42,213.91,51.040448,13.800482,118.54
-1.6,31.42,213.91,51.040448,13.800482,118.52
-1.3913,31.07,213.43,51.040448,13.800482,118.52
-1.3913,31.07,213.43,51.040448,13.800482,118.52
-1.0434,31.07,213.43,51.040448,13.800482,118.52
-0.9739,31.07,213.43,51.040442,13.800475,118.52
-0.6956,31.07,213.43,51.040442,13.800475,118.5
-0.7652,30.93,213.13,51.040442,13.800475,118.5
-0.4869,30.93,213.13,51.040442,13.800475,118.5
-0.7652,30.93,213.13,51.040442,13.800475,118.5
-1.0434,30.93,213.13,51.040436,13.800469,118.5
-1.3217,30.93,213.13,51.040436,13.800469,118.48
-1.6695,30.63,212.88,51.040436,13.800469,118.48
-1.8782,30.63,212.88,51.040436,13.800469,118.48
-3.0608,30.63,212.88,51.040436,13.800469,118.48
-3.4086,30.63,212.88,51.04043,13.800462,118.48
-4.0347,30.63,212.88,51.04043,13.800462,118.46
-4.6608,30.55,212.5,51.04043,13.800462,118.46
-4.8,30.55,212.5,51.04043,13.800462,118.46
-4.4521,30.55,212.5,51.04043,13.800462,118.46
-5.4956,30.55,212.5,51.040424,13.800455,118.46
-5.8434,30.55,212.5,51.040424,13.800455,118.44
-6.7478,30.47,212.41,51.040424,13.800455,118.44
-7.1652,30.47,212.41,51.040424,13.800455,118.44
-8.0,30.47,212.41,51.040424,13.800455,118.44
-8.0,30.47,212.41,51.040417,13.800449,118.44
-8.5565,30.47,212.41,51.040417,13.800449,118.42
-8.4173,30.37,212.22,51.040417,13.800449,118.42
-8.5565,30.37,212.22,51.040417,13.800449,118.42
-9.2521,30.37,212.22,51.040417,13.800449,118.42
-9.1826,30.37,212.22,51.040411,13.800442,118.42
-9.6695,30.37,212.22,51.040411,13.800442,118.4
-10.1565,30.25,212.04,51.040411,13.800442,118.4
-10.3652,30.25,212.04,51.040411,13.800442,118.4
-10.7826,30.25,212.04,51.040411,13.800442,118.4
-11.2,30.25,212.04,51.040405,13.800436,118.4
-11.4782,30.25,212.04,51.040405,13.800436,118.39
-12.1043,29.88,211.76,51.040405,13.800436,118.39
-12.313,29.88,211.76,51.040405,13.800436,118.39
-12.2434,29.88,211.76,51.040405,13.800436,118.39
-12.1043,29.88,211.76,51.040399,13.80043,118.39
-13.426,29.88,211.76,51.040399,13.80043,118.38
-13.1478,29.75,211.6,51.040399,13.80043,118.38
-12.8,29.75,211.6,51.040399,13.80043,118.38
-13.2173,29.75,211.6,51.040399,13.80043,118.38
-13.3565,29.75,211.6,51.040393,13.800424,118.38
-14.1217,29.75,211.6,51.040393,13.800424,118.36
-14.9565,29.28,211.53,51.040393,13.800424,118.36
-15.3739,29.28,211.53,51.040393,13.800424,118.36
-16.2086,29.28,211.53,51.040393,13.800424,118.36
-16.3478,29.28,211.53,51.040388,13.800419,118.36
-16.4869,29.28,211.53,51.040388,13.800419,118.35
-17.0434,28.83,211.68,51.040388,13.800419,118.35
-17.3217,28.83,211.68,51.040388,13.800419,118.35
-17.5304,28.83,211.68,51.040388,13.800419,118.35
-18.0173,28.83,211.68,51.040383,13.800413,118.35
-18.1565,28.83,211.68,51.040383,13.800413,118.32
-18.7826,28.25,212.35,51.040383,13.800413,118.32
-18.7826,28.25,212.35,51.040383,13.800413,118.32
-19.3391,28.25,212.35,51.040383,13.800413,118.32
-19.8956,28.25,212.35,51.040379,13.800408,118.32
-21.3565,28.25,212.35,51.040379,13.800408,118.31
-21.3565,27.73,213.0,51.040379,13.800408,118.31
-21.7043,27.73,213.0,51.040379,13.800408,118.31
-21.6347,27.73,213.0,51.040379,13.800408,118.31
-21.0782,27.73,213.0,51.040375,13.800402,118.31
-20.8695,27.73,213.0,51.040375,13.800402,118.28
-20.8695,27.14,213.68,51.040375,13.800402,118.28
-21.2869,27.14,213.68,51.040375,13.800402,118.28
-21.8434,27.14,213.68,51.040375,13.800402,118.28
-22.4695,27.14,213.68,51.040371,13.800396,118.28
-22.6086,27.14,213.68,51.040371,13.800396,118.27
-22.8173,26.67,214.0,51.040371,13.800396,118.27
-22.9565,26.67,214.0,51.040371,13.800396,118.27
-22.8869,26.67,214.0,51.040371,13.800396,118.27
-22.4695,26.67,214.0,51.040367,13.80039,118.27
-22.0521,26.67,214.0,51.040367,13.80039,118.26
-21.913,26.19,214.68,51.040367,13.80039,118.26
-21.6347,26.19,214.68,51.040367,13.80039,118.26
-21.4956,26.19,214.68,51.040367,13.80039,118.26
-21.4956,26.19,214.68,51.040364,13.800385,118.26
-21.7043,26.19,214.68,51.040364,13.800385,118.24
-21.4956,25.68,215.86,51.040364,13.800385,118.24
-21.6347,25.68,215.86,51.040364,13.800385,118.24
-21.7739,25.68,215.86,51.040364,13.800385,118.24
-21.913,25.68,215.86,51.040361,13.800379,118.24
-22.7478,25.68,215.86,51.040361,13.800379,118.23
-22.8869,24.98,217.92,51.040361,13.800379,118.23
-23.4434,24.98,217.92,51.040361,13.800379,118.23
-23.5826,24.98,217.92,51.040361,13.800379,118.23
-23.513,24.98,217.92,51.040359,13.800373,118.23
-24.0695,24.98,217.92,51.040359,13.800373,118.23
-24.5565,24.19,219.66,51.040359,13.800373,118.23
-24.2782,24.19,219.66,51.040359,13.800373,118.23
-24.0,24.19,219.66,51.040359,13.800373,118.23
-23.4434,24.19,219.66,51.040358,13.800367,118.23
-23.2347,24.19,219.66,51.040358,13.800367,118.23
-22.7478,23.1,221.55,51.040358,13.800367,118.23
-22.2608,23.1,221.55,51.040358,13.800367,118.23
-22.2608,23.1,221.55,51.040358,13.800367,118.23
-22.1217,23.1,221.55,51.040358,13.800362,118.23
-22.1217,23.1,221.55,51.040358,13.800362,118.23
-21.913,21.93,224.82,51.040358,13.800362,118.23
-21.5652,21.93,224.82,51.040358,13.800362,118.23
-21.4956,21.93,224.82,51.040358,13.800362,118.23
-21.7739,21.93,224.82,51.04036,13.800357,118.23
-21.913,21.93,224.82,51.04036,13.800357,118.24
-22.8173,21.14,227.3,51.04036,13.800357,118.24
-22.9565,21.14,227.3,51.04036,13.800357,118.24
-23.7217,21.14,227.3,51.04036,13.800357,118.24
-24.0695,21.14,227.3,51.04036,13.800352,118.24
-24.0695,21.14,227.3,51.04036,13.800352,118.23
-24.6956,20.68,228.99,51.04036,13.800352,118.23
-24.9043,20.68,228.99,51.04036,13.800352,118.23
-25.5304,20.68,228.99,51.04036,13.800352,118.23
-25.9478,20.68,228.99,51.040359,13.800346,118.23
-25.8782,20.68,228.99,51.040359,13.800346,118.22
-25.8086,20.28,230.84,51.040359,13.800346,118.22
-26.226,20.28,230.84,51.040359,13.800346,118.22
-26.5739,20.28,230.84,51.040359,13.800346,118.22
-26.8521,20.28,230.84,51.040357,13.80034,118.22
-26.2956,20.28,230.84,51.040357,13.80034,118.22
-26.2956,20.2399,231.42,51.040357,13.80034,118.22
-25.8782,20.2399,231.42,51.040357,13.80034,118.22
-26.226,20.2399,231.42,51.040357,13.80034,118.22
-26.4347,20.2399,231.42,51.040354,13.800333,118.22
-25.5304,20.2399,231.42,51.040354,13.800333,118.21
-25.3913,20.18,232.99,51.040354,13.800333,118.21
-25.3913,20.18,232.99,51.040354,13.800333,118.21
-25.6,20.18,232.99,51.040354,13.800333,118.21
-25.5304,20.18,232.99,51.040352,13.800327,118.21
-25.4608,20.18,232.99,51.040352,13.800327,118.22
-26.2956,19.63,235.94,51.040352,13.800327,118.22
-26.2956,19.63,235.94,51.040352,13.800327,118.22
-25.6,19.63,235.94,51.040352,13.800327,118.22
-26.3652,19.63,235.94,51.040352,13.800321,118.22
-26.8521,19.63,235.94,51.040352,13.800321,118.22
-26.9913,19.52,238.84,51.040352,13.800321,118.22
-27.0608,19.52,238.84,51.040352,13.800321,118.22
-28.1043,19.52,238.84,51.040352,13.800321,118.22
-28.0347,19.52,238.84,51.040351,13.800314,118.22
-27.6869,19.52,238.84,51.040351,13.800314,118.21
-28.1043,19.42,240.32,51.040351,13.800314,118.21
-28.5217,19.42,240.32,51.040351,13.800314,118.21
-28.1043,19.42,240.32,51.040351,13.800314,118.21
-27.826,19.42,240.32,51.040349,13.800307,118.21
-27.8956,19.42,240.32,51.040349,13.800307,118.21
-26.7826,19.31,241.94,51.040349,13.800307,118.21
-26.5739,19.31,241.94,51.040349,13.800307,118.21
-26.1565,19.31,241.94,51.040349,13.800307,118.21
-25.8086,19.31,241.94,51.040348,13.8003,118.21
-26.5043,19.31,241.94,51.040348,13.8003,118.21
-26.4347,19.23,243.27,51.040348,13.8003,118.21
-26.4347,19.23,243.27,51.040348,13.8003,118.21
-26.9913,19.23,243.27,51.040348,13.8003,118.21
-26.5043,19.23,243.27,51.040346,13.800293,118.21
-27.2,19.23,243.27,51.040346,13.800293,118.18
-27.2,19.32,245.28,51.040346,13.800293,118.18
-27.2695,19.32,245.28,51.040346,13.800293,118.18
-26.9913,19.32,245.28,51.040346,13.800293,118.18
-27.0608,19.32,245.28,51.040344,13.800284,118.18
-27.4086,19.32,245.28,51.040344,13.800284,118.18
-26.5739,19.84,247.67,51.040344,13.800284,118.18
-27.8956,19.84,247.67,51.040344,13.800284,118.18
-27.9652,19.84,247.67,51.040344,13.800284,118.18
-27.2695,19.84,247.67,51.040342,13.800275,118.18
-26.5043,19.84,247.67,51.040342,13.800275,118.18
-26.9217,20.18,249.63,51.040342,13.800275,118.18
-26.3652,20.18,249.63,51.040342,13.800275,118.18
-26.0173,20.18,249.63,51.040342,13.800275,118.18
-25.8086,20.18,249.63,51.040341,13.800267,118.18
-25.9478,20.18,249.63,51.040341,13.800267,118.19
-26.3652,20.19,249.97,51.040341,13.800267,118.19
-26.713,20.19,249.97,51.040341,13.800267,118.19
-26.3652,20.19,249.97,51.040341,13.800267,118.19
-25.5304,20.19,249.97,51.040339,13.800259,118.19
-27.1304,20.19,249.97,51.040339,13.800259,118.18
-28.1739,20.29,251.13,51.040339,13.800259,118.18
-26.713,20.29,251.13,51.040339,13.800259,118.18
-25.9478,20.29,251.13,51.040339,13.800259,118.18
-25.113,20.29,251.13,51.040338,13.80025,118.18
-24.5565,20.29,251.13,51.040338,13.80025,118.19
-23.026,20.7399,252.95,51.040338,13.80025,118.19
-23.3043,20.7399,252.95,51.040338,13.80025,118.19
-22.1913,20.7399,252.95,51.040338,13.80025,118.19
-22.6782,20.7399,252.95,51.040337,13.800242,118.19
-22.2608,20.7399,252.95,51.040337,13.800242,118.19
-22.4,20.87,255.64,51.040337,13.800242,118.19
-22.9565,20.87,255.64,51.040337,13.800242,118.19
-23.513,20.87,255.64,51.040337,13.800242,118.19
-23.3043,20.87,255.64,51.040338,13.800233,118.19
-22.6086,20.87,255.64,51.040338,13.800233,118.19
-21.1478,21.38,257.3,51.040338,13.800233,118.19
-19.8956,21.38,257.3,51.040338,13.800233,118.19
-18.8521,21.38,257.3,51.040338,13.800233,118.19
-18.6434,21.38,257.3,51.040337,13.800224,118.19
-19.2695,21.38,257.3,51.040337,13.800224,118.19
-18.0173,21.75,258.89,51.040337,13.800224,118.19
-16.4869,21.75,258.89,51.040337,13.800224,118.19
-15.7217,21.75,258.89,51.040337,13.800224,118.19
-15.513,21.75,258.89,51.040337,13.800215,118.19
-16.0,21.75,258.89,51.040337,13.800215,118.21
-14.4,21.89,260.45,51.040337,13.800215,118.21
-13.5652,21.89,260.45,51.040337,13.800215,118.21
-11.8956,21.89,260.45,51.040337,13.800215,118.21
-11.1304,21.89,260.45,51.040337,13.800206,118.21
-11.0608,21.89,260.45,51.040337,13.800206,118.22
-10.9913,22.32,262.0299,51.040337,13.800206,118.22
-10.5043,22.32,262.0299,51.040337,13.800206,118.22
-8.9043,22.32,262.0299,51.040337,13.800206,118.22
-8.2086,22.32,262.0299,51.040337,13.800197,118.22
-6.9565,22.32,262.0299,51.040337,13.800197,118.25
-6.6782,22.98,263.99,51.040337,13.800197,118.25
-5.6347,22.98,263.99,51.040337,13.800197,118.25
-5.8434,22.98,263.99,51.040337,13.800197,118.25
-5.8434,22.98,263.99,51.040337,13.800187,118.25
-5.2173,22.98,263.99,51.040337,13.800187,118.27
-4.4521,23.39,265.91,51.040337,13.800187,118.27
-3.9652,23.39,265.91,51.040337,13.800187,118.27
-3.8956,23.39,265.91,51.040337,13.800187,118.27
-3.2695,23.39,265.91,51.040338,13.800177,118.27
-2.5043,23.39,265.91,51.040338,13.800177,118.28
-2.1565,23.4,266.27,51.040338,13.800177,118.28
-2.6434,23.4,266.27,51.040338,13.800177,118.28
-2.2956,23.4,266.27,51.040338,13.800177,118.28
-2.713,23.4,266.27,51.040338,13.800168,118.28
-1.7391,23.4,266.27,51.040338,13.800168,118.3
-1.8086,23.45,267.2,51.040338,13.800168,118.3
-1.4608,23.45,267.2,51.040338,13.800168,118.3
-1.0434,23.45,267.2,51.040338,13.800168,118.3
-1.7391,23.45,267.2,51.040338,13.800158,118.3
-1.5304,23.45,267.2,51.040338,13.800158,118.32
-1.4608,23.42,269.87,51.040338,13.800158,118.32
